fips,county,state,county_population,median_household_income,poverty_rate,unemployment_rate,pct_bachelors_plus,pct_white,pct_black,pct_native,pct_asian,svi_score,cbsa_title,metro_micro_type,urban_rural,pct_poor_mental_health
27133,Rock County,Minnesota,9659,75060,8.794130157379838,2.7772382986987765,27.419852034525277,94.89595196190082,0.16564861786934465,0.7040066259447147,0.6936535873278807,0.1304,"Sioux Falls, SD-MN",Metropolitan Statistical Area,Metro,15.6
27135,Roseau County,Minnesota,15294,70122,10.387452648368447,4.325112380026728,19.97144217039505,90.04184647574213,0.9807767752059632,1.3338564142801097,3.0469465149731922,0.2504,,,,15.4
27137,St. Louis County,Minnesota,200122,66491,13.726660060493181,4.5847606521333715,31.670641614798438,90.97400585642758,1.5840337394189545,1.7869099849092054,0.961913232927914,0.3054,"Duluth, MN-WI",Metropolitan Statistical Area,Metro,16.5
27139,Scott County,Minnesota,151347,118268,5.0307520361930385,3.1705001658450667,42.876430043345415,80.09210621948239,5.050645206049674,0.5193363594917639,6.372111769641949,0.1034,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Metro,14.3
27141,Sherburne County,Minnesota,97820,99431,5.815410315305909,3.013481363996828,27.26592927247235,88.86628501328971,3.213044367205071,0.30975260682886935,1.3310161521161317,0.1047,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Metro,16.3
27143,Sibley County,Minnesota,14950,74781,8.633968382650993,3.197638666830648,17.849937554039773,90.62876254180601,0.9765886287625418,0.3612040133779264,0.4481605351170569,0.1139,,,,15.6
27145,Stearns County,Minnesota,158622,73105,12.671691572340258,4.427532555386437,28.4452567414411,84.389933300551,8.085889725258792,0.1273467740918662,1.880571421366519,0.4572,"St. Cloud, MN",Metropolitan Statistical Area,Metro,16.6
27147,Steele County,Minnesota,37396,79722,8.461204793146452,3.411556901337371,28.352703185117605,88.11637608300353,3.203551181944593,0.15509680179698362,0.4332014119157129,0.3105,"Owatonna, MN",Micropolitan Statistical Area,Micro,15.1
27149,Stevens County,Minnesota,9682,69737,11.712482618461866,1.3622409823484267,28.6134163208852,86.2011980995662,1.8487915719892585,1.6318942367279488,1.0638297872340425,0.1728,,,,16.5
27151,Swift County,Minnesota,9806,58362,10.721692243882206,3.6884401401195137,22.879742200087886,91.87232306750968,0.8770140730165206,0.4487048745665919,0.0,0.5119,,,,17.5
27153,Todd County,Minnesota,25277,63216,12.004338917681089,4.061257297571707,14.835916134913399,89.9473829963999,0.4510028880009495,0.26110693515844446,0.48265221347470033,0.5915,,,,15.7
27155,Traverse County,Minnesota,3345,63456,8.412942989214175,4.002389486260454,16.18966253737719,88.22122571001495,0.5680119581464873,6.726457399103139,0.0,0.1829,,,,17.4
27157,Wabasha County,Minnesota,21460,75063,7.571543067276414,2.2294107361426825,26.700284458236357,95.4287045666356,0.23765144454799625,0.32618825722274,0.5684995340167754,0.0986,"Rochester, MN",Metropolitan Statistical Area,Metro,16.6
27159,Wadena County,Minnesota,14108,54747,11.93227236392704,6.053811659192825,18.36320956039266,92.13921179472639,0.5387014459880919,0.30479160759852564,0.5032605613836122,0.7448,,,,18.4
27161,Waseca County,Minnesota,18953,71856,6.614764507757716,3.3049472830494726,21.966687041564793,90.35508890413128,0.8389173217960217,0.91278425579064,0.8441935313670659,0.2195,,,,16.2
27163,Washington County,Minnesota,268651,110828,4.66765975901797,3.019411969689723,47.89085019353776,81.48787832541103,4.817030273477486,0.2691223929931398,6.92124726876133,0.0503,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Metro,14.1
27165,Watonwan County,Minnesota,11205,65197,13.265213852970431,6.084326632271838,18.189028420356905,80.92815707273539,0.4016064257028112,0.0892458723784025,1.4011601963409193,0.6583,,,,16.5
27167,Wilkin County,Minnesota,6454,67114,13.537877589751702,5.044510385756676,24.208194905869323,93.24449953517198,0.4803222807561202,0.5577936163619461,0.061977068484660676,0.1556,"Wahpeton, ND-MN",Micropolitan Statistical Area,Micro,17.5
27169,Winona County,Minnesota,49792,66162,14.021727438958804,2.791040584187614,31.795615731785944,91.64926092544987,1.3616645244215937,0.4518798200514139,2.369858611825193,0.2377,"Winona, MN",Micropolitan Statistical Area,Micro,16.9
27171,Wright County,Minnesota,142543,102980,4.792949670843067,2.181947496094593,33.085850367991725,90.9886841163719,1.4262362936096475,0.26658622310460706,1.353275853602071,0.0235,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,Metro,15.2
27173,Yellow Medicine County,Minnesota,9569,70605,10.012768674185997,3.226465182764958,19.38898971566848,89.60183927265128,0.8151321977218099,2.9261155815654716,0.5538718779391786,0.237,,,,15.7
28001,Adams County,Mississippi,29425,37271,27.193206254328096,7.118950701040254,20.288641513151415,38.919286321155475,53.37977909940527,0.1937128292268479,0.897196261682243,0.971,"Natchez, MS-LA",Micropolitan Statistical Area,Micro,17.4
28003,Alcorn County,Mississippi,34717,47716,17.120473022912048,6.353231889712577,17.61602060742033,81.2771840884869,9.669614309992221,0.35717371892732663,0.40038021718466454,0.8944,"Corinth, MS",Micropolitan Statistical Area,Micro,18.9
28005,Amite County,Mississippi,12683,34866,27.054140127388536,7.451746884925482,9.240201445149989,57.93581960104076,40.219191043128596,0.1419222581408184,0.03153827958684854,0.7894,,,,20.0
28007,Attala County,Mississippi,17842,42680,23.56150223957735,7.153246066375776,16.188524590163937,53.1330568321937,42.19257930725255,0.11769980943840377,0.2634233830288084,0.957,,,,19.1
28009,Benton County,Mississippi,7637,38750,17.62208067940552,4.435957696827262,11.000369139904024,60.82231242634543,33.311509755139454,0.0,0.39282440748985203,0.7725,"Memphis, TN-MS-AR",Metropolitan Statistical Area,Metro,17.5
28011,Bolivar County,Mississippi,30688,37845,31.771765448994632,7.432885906040268,27.169359664871333,31.064259645464027,63.23644421272159,0.013034410844629822,0.8016162669447342,0.994,"Cleveland, MS",Micropolitan Statistical Area,Micro,19.6
28013,Calhoun County,Mississippi,13193,44505,18.755315036722074,4.229861813279407,11.957349581111957,64.04153717880693,28.393845220950503,0.0,0.0,0.8988,,,,18.0
28015,Carroll County,Mississippi,9930,42285,21.844863731656183,5.96401028277635,17.994858611825194,63.343403826787515,35.82074521651561,0.0,0.0,0.7,"Greenwood, MS",Micropolitan Statistical Area,Micro,16.7
28017,Chickasaw County,Mississippi,17024,40224,26.62140865559462,3.117816091954023,11.274851761423092,50.264332706766915,44.15531015037594,0.0293703007518797,0.1762218045112782,0.9542,,,,18.1
28019,Choctaw County,Mississippi,8208,41887,19.1344246031746,7.284961966062024,17.329397464837644,67.44639376218323,29.203216374269005,0.10964912280701754,0.42641325536062374,0.7932,,,,18.2
28021,Claiborne County,Mississippi,9044,34282,30.423846057099734,8.979305506839705,22.289509669857395,11.145510835913312,85.8359133126935,0.0,0.12162759840778417,0.819,,,,19.4
28023,Clarke County,Mississippi,15553,46329,20.58728203798535,5.5912692480191355,12.678936605316974,63.40255899183437,34.347071304571465,0.07072590497010223,0.08358516041921173,0.8021,"Meridian, MS",Micropolitan Statistical Area,Micro,17.4
28025,Clay County,Mississippi,18598,37412,23.009719340395325,8.822775070530906,18.01115387636478,38.04172491665771,60.01182922894935,0.021507688998817078,0.037638455747929886,0.7913,,,,17.8
28027,Coahoma County,Mississippi,21264,36075,36.97075512876473,10.78027539131458,20.032755155214772,19.779909706546274,75.9405568096313,0.3480060195635816,0.18811136192626035,0.9895,"Clarksdale, MS",Micropolitan Statistical Area,Micro,20.1
28029,Copiah County,Mississippi,28210,46889,23.431564194297938,5.168776371308017,21.340673575129536,44.041120170152425,51.04572846508331,0.01772421127259837,0.18787663948954272,0.7976,"Jackson, MS",Metropolitan Statistical Area,Metro,18.8
28031,Covington County,Mississippi,18323,40164,23.614042884123986,5.7980541677622925,15.709126723571899,60.58505703214539,34.89603230911968,0.671287452928014,0.12006767450744966,0.7674,,,,17.5
28033,DeSoto County,Mississippi,186214,79666,9.801562135822344,4.404882077636047,27.447696693924566,61.3165497760641,30.923561064152,0.1729193293737313,1.2802474572266318,0.3563,"Memphis, TN-MS-AR",Metropolitan Statistical Area,Metro,16.8
28035,Forrest County,Mississippi,77917,49340,22.837492045869944,7.310457767201453,28.664267569856055,58.14520579591104,36.1153535172042,0.10395677451647264,0.9317607197402364,0.9497,"Hattiesburg, MS",Metropolitan Statistical Area,Metro,18.4
28037,Franklin County,Mississippi,7690,43942,23.771895166600817,2.6047565118912797,16.482679862961554,62.53576072821847,35.74772431729519,0.11703511053315993,0.0,0.5787,,,,17.5
28039,George County,Mississippi,24547,51349,20.929353985644124,10.316703739010698,16.013618074899412,88.4222104534159,7.691367580559742,0.23628141931804295,0.6477369943373935,0.8384,,,,18.0
28041,Greene County,Mississippi,13672,50000,18.383390445474703,12.550498249394021,11.357285429141717,71.54037448800467,25.43885313048567,0.7021650087770626,0.007314218841427736,0.7776,,,,18.2
